doc,1,2,3,4,5,6,7,8,9,10,11,12,13
"text/559_(area= agricultural and biological sciences;;biochemistry, genetics and molecular biology;;medicine)_(period= 2011-2017).txt",0.00999049749225378,0.00999009981751442,0.4721336364746094,0.009990058839321136,0.009990080259740351,0.009989919140934944,0.009989946149289608,0.00999007187783718,0.41797494888305664,0.009990212507545948,0.009990140795707704,0.009990346617996693,0.00999003928154707
text/104_(area= psychology)_(period= 1998-2004).txt,0.01129957474768162,0.011299664154648779,0.4350508153438568,0.4406527578830719,0.011299587786197662,0.01129958126693964,0.011299704201519491,0.01129972655326128,0.01129966787993908,0.011299820616841316,0.011299801990389824,0.011299622245132923,0.011299636214971542
text/74_(area= medicine)_(period= 1998-2004).txt,0.007670153398066759,0.007670111954212189,0.5455139875411987,0.0076704537495970735,0.007670520339161158,0.3701094686985016,0.007670214865356685,0.007673026993870734,0.007670254446566105,0.007670352701097727,0.007670591585338116,0.007670610211789608,0.007670227903872728
text/500_(area= arts and humanities;;medicine)_(period= 2011-2017).txt,0.009056287817656994,0.009056268259882929,0.326296329498291,0.009056447073817251,0.0090563353151083,0.009057076647877691,0.00905628316104412,0.009056434035301208,0.009057199582457542,0.009056264534592628,0.5740824341773987,0.00905634555965662,0.009056306444108486
text/521_(area= health professions;;medicine;;psychology)_(period= 2011-2017).txt,0.010835248976945877,0.010835280641913414,0.2188808768987656,0.010835232213139534,0.01083541754633188,0.0108352517709136,0.010835275053977966,0.010835330002009869,0.010835299268364906,0.010835286229848862,0.01083548367023468,0.010835389606654644,0.6619306206703186
text/606_(area= arts and humanities;;medicine;;social sciences)_(period= 2011-2017).txt,0.01273543480783701,0.012735779397189615,0.4292256534099579,0.3378181457519531,0.012735407799482346,0.012735428288578987,0.01273544691503048,0.01273538824170828,0.012735696509480476,0.012735513038933277,0.012735728174448013,0.012735369615256786,0.1056009903550148
text/378_(area= social sciences)_(period= 2011-2017).txt,0.009487725794315338,0.3208868503570557,0.5144919157028198,0.009487765841186048,0.009491234086453916,0.009487845003604887,0.009487954899668694,0.009488076902925968,0.009488566778600216,0.009487882256507874,0.06973640620708466,0.009487721137702463,0.009490059688687323
"text/577_(area= immunology and microbiology;;medicine;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.008613616228103638,0.008613623678684235,0.8966363668441772,0.008613618090748787,0.008613679558038713,0.0086137093603611,0.008613621816039084,0.008613621816039084,0.00861364882439375,0.008613621816039084,0.008613654412329197,0.008613642305135727,0.00861362274736166
text/258_(area= medicine;;psychology)_(period= 2005-2010).txt,0.009803120046854021,0.009803138673305513,0.3029887974262237,0.009803134948015213,0.009803181514143944,0.009803162887692451,0.009803221561014652,0.009803129360079764,0.0098031684756279,0.009803226217627524,0.5891764163970947,0.009803125634789469,0.00980320293456316
text/513_(area= social sciences)_(period= 2011-2017).txt,0.00940969865769148,0.009409765712916851,0.5722901821136475,0.009409934282302856,0.009409756399691105,0.009409893304109572,0.009409699589014052,0.009409870952367784,0.009409748017787932,0.009409993886947632,0.32420170307159424,0.00940976943820715,0.009409948252141477
text/49_(area= medicine)_(period= 1998-2004).txt,0.00911641027778387,0.009115043096244335,0.8906102180480957,0.009114827029407023,0.009115133434534071,0.009116803295910358,0.009117638692259787,0.009115051478147508,0.009115747176110744,0.00911611970514059,0.00911543983966112,0.009115776047110558,0.00911575183272362
text/503_(area= medicine)_(period= 2011-2017).txt,0.008601618930697441,0.008601745590567589,0.896779477596283,0.008601666428148745,0.008601677604019642,0.008601898327469826,0.00860169529914856,0.00860180240124464,0.008601664565503597,0.008601690642535686,0.008601652458310127,0.008601667359471321,0.008601745590567589
text/454_(area= arts and humanities;;multidisciplinary)_(period= 2011-2017).txt,0.010112177580595016,0.010112045332789421,0.297983855009079,0.01011202111840248,0.010112911462783812,0.0101126441732049,0.010111897252500055,0.010113206692039968,0.010112241841852663,0.5907787680625916,0.010112444870173931,0.0101125231012702,0.01011320948600769
text/603_(area= computer science;;decision sciences;;social sciences)_(period= 2011-2017).txt,0.011849557980895042,0.011849569156765938,0.4388333261013031,0.43080487847328186,0.011851303279399872,0.01185047160834074,0.011850310489535332,0.011849390342831612,0.011852164752781393,0.01185043528676033,0.01185477152466774,0.01185219269245863,0.01185165997594595
text/468_(area= )_(period= 2011-2017).txt,0.010144110769033432,0.010144206695258616,0.4699492752552033,0.010144172236323357,0.010144134052097796,0.010144168511033058,0.01014411635696888,0.01014415081590414,0.01014411263167858,0.4184648990631104,0.010144230909645556,0.010144105181097984,0.010144288651645184
text/62_(area= nursing)_(period= 1998-2004).txt,0.01120746973901987,0.011207637377083302,0.5135294198989868,0.011207694187760351,0.011207569390535356,0.011207581497728823,0.011207479052245615,0.3631871938705444,0.01120755635201931,0.011207656003534794,0.01120756287127733,0.011207601055502892,0.011207614094018936
text/57_(area= nursing)_(period= 1998-2004).txt,0.016376428306102753,0.016376446932554245,0.016377385705709457,0.01637643203139305,0.016376497223973274,0.016376493498682976,0.016376430168747902,0.8034811615943909,0.016376662999391556,0.016376495361328125,0.016376525163650513,0.016376439481973648,0.01637657731771469
"text/586_(area= immunology and microbiology;;medicine;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.011988503858447077,0.011988525278866293,0.4125370383262634,0.011988470330834387,0.4555882215499878,0.011988679878413677,0.011988997459411621,0.011988717131316662,0.011988503858447077,0.011988479644060137,0.011988670565187931,0.011988535523414612,0.011988690122961998
text/522_(area= nursing)_(period= 2011-2017).txt,0.010494757443666458,0.010494615882635115,0.33421996235847473,0.010494408197700977,0.010494430549442768,0.010494454763829708,0.010494424030184746,0.010494587942957878,0.5503403544425964,0.010494409129023552,0.01049466710537672,0.010494388639926909,0.010494499467313291
text/148_(area= medicine;;psychology)_(period= 2005-2010).txt,0.009263048879802229,0.00926304329186678,0.4250977039337158,0.009263609535992146,0.009263873100280762,0.4729970693588257,0.009264294058084488,0.009263630025088787,0.009264959953725338,0.009264559485018252,0.009265449829399586,0.009264159947633743,0.009264596737921238
text/59_(area= nursing)_(period= 1998-2004).txt,0.009264630265533924,0.009264597669243813,0.2831586301326752,0.009264578111469746,0.009264693595468998,0.009264663793146609,0.009264578111469746,0.009264612570405006,0.009264657273888588,0.009264659136533735,0.009264657273888588,0.6149304509162903,0.009264619089663029
text/348_(area= medicine)_(period= 2011-2017).txt,0.009228047914803028,0.009228132665157318,0.36762112379074097,0.009227958507835863,0.009228064678609371,0.00922801811248064,0.00922795757651329,0.5308704972267151,0.009228003211319448,0.00922798365354538,0.009228067472577095,0.009227944537997246,0.009228131733834743
text/461_(area= environmental science)_(period= 2011-2017).txt,0.011095966212451458,0.011094116605818272,0.26136142015457153,0.011093235574662684,0.011093582026660442,0.0110933231189847,0.01109346468001604,0.011093172244727613,0.01109412591904402,0.01109479833394289,0.6166052222251892,0.011094224639236929,0.011093408800661564
text/40_(area= psychology;;social sciences)_(period= 1998-2004).txt,0.010602216236293316,0.010602171532809734,0.3696465492248535,0.010602147318422794,0.010602135211229323,0.010602138936519623,0.01060215197503567,0.010602216236293316,0.010602151043713093,0.010602236725389956,0.010602355003356934,0.010602215304970741,0.5137293338775635
text/523_(area= nursing)_(period= 2011-2017).txt,0.01133926771581173,0.011339304968714714,0.5233536958694458,0.011339282616972923,0.011339367367327213,0.0113392760977149,0.011339296586811544,0.011339294724166392,0.3519132733345032,0.011339296586811544,0.011339317075908184,0.011339438147842884,0.011339856311678886
text/56_(area= nursing)_(period= 1998-2004).txt,0.017507681623101234,0.01750793121755123,0.16744078695774078,0.01750768907368183,0.01750774495303631,0.017507728189229962,0.017507694661617283,0.017507823184132576,0.6399738788604736,0.01750778220593929,0.01750774681568146,0.017507709562778473,0.017507776618003845
text/63_(area= nursing)_(period= 1998-2004).txt,0.012951510958373548,0.012951500713825226,0.4466795027256012,0.012951918877661228,0.4108521640300751,0.012951637618243694,0.012951490469276905,0.01295163668692112,0.012951588258147241,0.012951642274856569,0.012951598502695559,0.012951746582984923,0.012952042743563652
"text/391_(area= biochemistry, genetics and molecular biology;;immunology and microbiology;;medicine)_(period= 2011-2017).txt",0.010072384029626845,0.010072341188788414,0.18334834277629847,0.010072336532175541,0.010073473677039145,0.010072444565594195,0.010072491131722929,0.010072775185108185,0.010072487406432629,0.010072388686239721,0.01007235702127218,0.01007245294749737,0.7058537006378174
"text/557_(area= agricultural and biological sciences;;biochemistry, genetics and molecular biology;;medicine)_(period= 2011-2017).txt",0.009833506308495998,0.009831253439188005,0.4707717001438141,0.009831142611801624,0.009831839241087437,0.009832927957177162,0.009831508621573448,0.009831206873059271,0.4210786521434784,0.009831171482801436,0.009832330048084259,0.009831446222960949,0.00983129907399416
text/58_(area= nursing)_(period= 1998-2004).txt,0.01600178331136704,0.016001816838979718,0.016002481803297997,0.01600181870162487,0.016001790761947632,0.01600179262459278,0.0160020012408495,0.01600184664130211,0.8079773187637329,0.016001928597688675,0.016001837328076363,0.01600179634988308,0.016001801937818527
text/541_(area= psychology)_(period= 2011-2017).txt,0.013244712725281715,0.01324471365660429,0.3884260654449463,0.013244542293250559,0.013244546949863434,0.013244871981441976,0.0132445078343153,0.013244843110442163,0.46588227152824396,0.01324461866170168,0.01324494183063507,0.013244526460766792,0.013244858011603355
text/501_(area= arts and humanities;;social sciences)_(period= 2011-2017).txt,0.00955323688685894,0.009553501382470131,0.8853585124015808,0.009553186595439913,0.009553954005241394,0.009553421288728714,0.009553222917020321,0.00955332815647125,0.009553302079439163,0.009553390555083752,0.009553342126309872,0.009553241543471813,0.009554309770464895
"text/246_(area= biochemistry, genetics and molecular biology;;immunology and microbiology;;pharmacology, toxicology and pharmaceutics)_(period= 2005-2010).txt",0.010027073323726654,0.010027545504271984,0.385821670293808,0.010027574375271795,0.010027800686657429,0.010027465410530569,0.010027308948338032,0.01002749428153038,0.5038763284683228,0.010027149692177773,0.01002786122262478,0.010027069598436356,0.010027612559497356
"text/583_(area= immunology and microbiology;;medicine;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.009969023987650871,0.009969213977456093,0.8803712725639343,0.0099689569324255,0.009968980215489864,0.009969234466552734,0.00996898766607046,0.00996900349855423,0.009969158098101616,0.0099691329523921,0.009969097562134266,0.0099689532071352,0.00996901374310255
text/563_(area= )_(period= 2011-2017).txt,0.009225125424563885,0.0092252679169178,0.3905895948410034,0.009225062094628813,0.009225200861692429,0.009225067682564259,0.00922522693872452,0.009225068613886831,0.00922519713640213,0.00922519527375698,0.00922522135078907,0.009225141257047651,0.5079336166381836
"text/508_(area= biochemistry, genetics and molecular biology;;immunology and microbiology;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.011452647857367992,0.011452636681497095,0.4883132874965668,0.011452878825366495,0.011452832259237766,0.01145265717059374,0.011452843435108662,0.3857063353061676,0.011452772654592993,0.011452674865722656,0.011452827602624891,0.011452626436948776,0.011452998965978622
text/7_(area= medicine)_(period= 1998-2004).txt,0.012824028730392456,0.012824125587940216,0.2858276665210724,0.012824900448322296,0.012824111618101595,0.573106586933136,0.01282410230487585,0.012824046425521374,0.012824069708585741,0.01282408181577921,0.012824050150811672,0.012824068777263165,0.01282420102506876
text/24_(area= immunology and microbiology)_(period= 1998-2004).txt,0.008259003981947899,0.008259228430688381,0.3046247661113739,0.008259017020463943,0.008259070105850697,0.008259049616754055,0.008259182795882225,0.008259068243205547,0.6045247912406921,0.008259193040430546,0.008259152062237263,0.008259063586592674,0.008259343914687634
text/444_(area= )_(period= 2011-2017).txt,0.012492970563471316,0.012492978014051914,0.3157755434513092,0.012494586408138277,0.01249496825039387,0.012498092837631702,0.012495161034166813,0.5467888712882996,0.012493151240050793,0.012493381276726723,0.01249421015381813,0.012493100017309187,0.01249299943447113
text/319_(area= medicine)_(period= 2011-2017).txt,0.012527062557637691,0.23687635362148285,0.2936961650848389,0.012527383863925934,0.012527046725153923,0.01252716314047575,0.012526531703770159,0.3441554307937622,0.01252667885273695,0.012528742663562298,0.012526846490800379,0.01252785325050354,0.012526728212833405
"text/369_(area= pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.00771435722708702,0.007714282255619764,0.42924419045448303,0.4858975112438202,0.007714292034506799,0.007714180741459131,0.00771413603797555,0.0077142585068941125,0.00771489180624485,0.007714466191828252,0.007714796345680951,0.007714191917330027,0.007714482489973307
text/546_(area= medicine)_(period= 2011-2017).txt,0.01059668231755495,0.01059670653194189,0.4425323009490967,0.010596676729619505,0.010596693493425846,0.010596740059554577,0.010596736334264278,0.4409037232398987,0.010596794076263905,0.01059672236442566,0.01059676706790924,0.010596675798296928,0.010596808977425098
text/254_(area= medicine)_(period= 2005-2010).txt,0.009883695282042028,0.00988372229039669,0.370768666267395,0.009883690625429152,0.009883792139589788,0.009883709251880646,0.009883721359074116,0.009883853606879713,0.009883784689009191,0.009883753955364227,0.5205095410346985,0.009883743710815908,0.009884320199489594
text/553_(area= computer science;;engineering;;social sciences)_(period= 2011-2017).txt,0.007707704324275254,0.007707717828452587,0.5309209823608398,0.007707728538662195,0.0077079543843865395,0.007707682903856039,0.007707740180194378,0.007707689423114061,0.13356749713420868,0.007707844953984022,0.007707809098064899,0.2584335207939148,0.007708146236836909
text/331_(area= multidisciplinary)_(period= 2011-2017).txt,0.01319308578968048,0.013193251565098764,0.17021384835243225,0.0131929824128747,0.013193038292229177,0.013193078339099884,0.01319301314651966,0.01319308951497078,0.6846621632575989,0.01319313794374466,0.0131929824128747,0.013193178921937944,0.013193149119615557
text/70_(area= medicine)_(period= 1998-2004).txt,0.01099936477839947,0.010999366641044615,0.8680073618888855,0.010999368503689766,0.010999374091625214,0.010999583639204502,0.010999365709722042,0.010999374091625214,0.010999389924108982,0.01099937967956066,0.010999375954270365,0.010999362915754318,0.010999375022947788
text/215_(area= medicine)_(period= 2005-2010).txt,0.008688041940331459,0.00868831668049097,0.6576539874076843,0.008688091300427914,0.008688243106007576,0.00868818536400795,0.008688060566782951,0.00868832413107157,0.008688066154718399,0.008688050322234629,0.24677635729312894,0.008688045665621758,0.008688190020620823
text/345_(area= social sciences)_(period= 2011-2017).txt,0.008350878022611141,0.5112112164497375,0.39692622423172,0.008350968360900879,0.008351407945156097,0.008351548574864864,0.008350859396159649,0.008351077325642109,0.008350952528417109,0.008351033553481102,0.008351018652319908,0.008351395837962627,0.008351416327059269
"text/590_(area= immunology and microbiology;;medicine;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.008942586369812489,0.008942804299294949,0.6112347841262817,0.00894254632294178,0.008942855522036552,0.00894254073500633,0.008942621760070324,0.008942543528974056,0.00894341804087162,0.0089426189661026,0.008943988010287285,0.2903933525085449,0.008943419903516771
text/435_(area= medicine)_(period= 2011-2017).txt,0.009405585937201977,0.00940605904906988,0.4846431910991669,0.009405642747879028,0.00940579455345869,0.009405997581779957,0.009405604563653469,0.00940561480820179,0.009405970573425293,0.009405594319105148,0.4118936359882355,0.009405586868524551,0.009405739605426788
text/320_(area= medicine;;neuroscience)_(period= 2011-2017).txt,0.009381068870425224,0.009381030686199663,0.2691136598587036,0.009380980394780636,0.009381020441651344,0.00938150379806757,0.009380817413330078,0.009380904026329516,0.0093810074031353,0.009380943141877651,0.009380833245813848,0.009380822069942951,0.6276953816413879
text/110_(area= health professions;;social sciences)_(period= 1998-2004).txt,0.009096726775169373,0.009096777997910976,0.8908382654190063,0.009096819907426834,0.00909689627587795,0.00909673236310482,0.009096874855458736,0.00909682363271713,0.009096836671233177,0.009096861816942692,0.009096765890717506,0.009096740745007992,0.00909692607820034
"text/221_(area= biochemistry, genetics and molecular biology;;medicine;;neuroscience)_(period= 2005-2010).txt",0.012710737064480782,0.012710865586996078,0.3430609405040741,0.012710745446383951,0.012710737995803356,0.012710778042674065,0.012710798531770706,0.012710785493254663,0.012710771523416042,0.012710758484899998,0.012710881419479849,0.012710745446383951,0.5171204805374146
text/614_(area= )_(period= 2011-2017).txt,0.009820805862545969,0.009825482033193113,0.4935957491397858,0.398371696472168,0.009820455685257912,0.00982056837528944,0.009820209816098213,0.009820587933063507,0.00982130691409111,0.00982072576880455,0.009820356965065,0.009820188395678995,0.009821875020861627
"text/510_(area= biochemistry, genetics and molecular biology;;immunology and microbiology;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.2740018367767334,0.013447514735162258,0.5780755877494812,0.013447495177388193,0.013447443023324013,0.0134475976228714,0.01344742812216282,0.013447512872517107,0.013447467237710951,0.013447480276226996,0.013447459787130356,0.01344760414212942,0.013447551988065245
text/25_(area= medicine)_(period= 1998-2004).txt,0.010616746731102468,0.010616866871714592,0.5362340211868286,0.010616770945489408,0.010616764426231384,0.01061673741787672,0.010616736486554146,0.010616768151521684,0.010616821236908436,0.010616838000714779,0.346981406211853,0.010616770014166832,0.010616750456392763
text/555_(area= arts and humanities;;neuroscience;;psychology;;social sciences)_(period= 2011-2017).txt,0.009425891563296318,0.009425930678844452,0.4221251904964447,0.009425914846360685,0.009425886906683443,0.009425896219909193,0.009425992146134377,0.009426323696970941,0.009425980038940908,0.009425888769328594,0.04109231010079384,0.009425894357264042,0.4425229430198669
text/373_(area= health professions;;medicine)_(period= 2011-2017).txt,0.010290125384926796,0.010287117213010788,0.4632998406887054,0.010289611294865608,0.010287055745720863,0.010287227109074593,0.01028743665665388,0.010290797799825668,0.010288063436746596,0.0102875092998147,0.4235304594039917,0.010287144221365452,0.010287578217685223
text/232_(area= medicine)_(period= 2005-2010).txt,0.009783735498785973,0.009783709421753885,0.5858767032623291,0.009783713147044182,0.009783738292753695,0.009783810935914516,0.009783724322915077,0.009784057736396791,0.009785069152712822,0.009783773683011532,0.30650004744529724,0.009783987887203692,0.009783928282558918
text/342_(area= medicine)_(period= 2011-2017).txt,0.008682138286530972,0.008683288469910622,0.4933916330337525,0.008683026768267155,0.00868368614464998,0.008683636784553528,0.411088764667511,0.008684632368385792,0.008682879619300365,0.008682888932526113,0.008683568798005581,0.00868253596127033,0.008687331341207026
text/456_(area= psychology)_(period= 2011-2017).txt,0.00836014561355114,0.008360001258552073,0.33958306908607483,0.008360758423805237,0.008360019885003567,0.008361025713384151,0.008360235020518303,0.008359977975487709,0.008360485546290873,0.5684514045715332,0.00836138054728508,0.008359954692423344,0.00836156215518713
text/453_(area= medicine)_(period= 2011-2017).txt,0.01016901433467865,0.010169634595513344,0.4510013461112976,0.010169040411710741,0.010169068351387978,0.010168978944420816,0.010168984532356262,0.4371376037597656,0.010169140063226223,0.010169826447963716,0.010169224813580513,0.010168999433517456,0.010169164277613165
text/491_(area= medicine)_(period= 2011-2017).txt,0.01430176477879286,0.3222648799419403,0.5204143524169922,0.01430250145494938,0.014301913790404797,0.014301850460469724,0.014301739633083344,0.014301746152341366,0.014301840215921404,0.014301861636340618,0.01430175732821226,0.014301799237728119,0.014301987364888191
"text/387_(area= immunology and microbiology;;medicine;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.00934433937072754,0.009344326332211494,0.37334293127059937,0.009344262070953846,0.00934432353824377,0.00934432167559862,0.0093443114310503,0.009344354271888731,0.5238690376281738,0.00934454333037138,0.009344439022243023,0.00934438407421112,0.009344386868178844
text/43_(area= medicine)_(period= 1998-2004).txt,0.008408920839428902,0.008408911526203156,0.3417489528656006,0.00840891432017088,0.008408928290009499,0.008408898487687111,0.008408869616687298,0.14166274666786194,0.008409022353589535,0.008408964611589909,0.00840906985104084,0.4324984848499298,0.008409306406974792
text/458_(area= medicine;;nursing)_(period= 2011-2017).txt,0.0095259640365839,0.00952568557113409,0.481552928686142,0.009525791741907595,0.0095257805660367,0.00952545739710331,0.009527378715574741,0.009525584988296032,0.4136518836021423,0.009525924921035768,0.00953542534261942,0.00952560268342495,0.009526658803224564
text/255_(area= medicine;;nursing)_(period= 2005-2010).txt,0.012111318297684193,0.012111335992813109,0.460825264453888,0.4059484302997589,0.012111534364521505,0.012111310847103596,0.012111295014619827,0.012111368589103222,0.012111282907426356,0.012111613526940346,0.012111286632716656,0.012112601660192013,0.01211131364107132
text/9_(area= medicine)_(period= 1998-2004).txt,0.010133335366845131,0.010133327916264534,0.2870541512966156,0.010133391246199608,0.010133465752005577,0.010133461095392704,0.010133433155715466,0.010133575648069382,0.339327335357666,0.010133621282875538,0.010133651085197927,0.2722839117050171,0.010133330710232258
text/314_(area= agricultural and biological sciences;;social sciences)_(period= 2011-2017).txt,0.007352876476943494,0.0073546296916902065,0.2521730661392212,0.007352053187787533,0.0073521644808351985,0.0073524555191397676,0.007352048996835947,0.007352613843977451,0.007352584041655064,0.007353593595325947,0.007352781016379596,0.007352047599852084,0.666947066783905
text/534_(area= )_(period= 2011-2017).txt,0.009703041985630987,0.009703065268695354,0.3610878884792328,0.009703134186565876,0.00970321521162987,0.009703009389340878,0.0097030121833086,0.009703083895146849,0.009703288786113262,0.5321779251098633,0.00970314908772707,0.009703046642243862,0.009703166782855988
text/327_(area= agricultural and biological sciences;;environmental science)_(period= 2011-2017).txt,0.011844822205603123,0.0118447570130229,0.32044655084609985,0.011844869703054428,0.011845861561596394,0.011844751425087452,0.011844772845506668,0.01184484362602234,0.5492593050003052,0.011844813823699951,0.011844764463603495,0.011844920925796032,0.011844988912343979
"text/475_(area= business, management and accounting;;medicine;;nursing;;social sciences)_(period= 2011-2017).txt",0.010652365162968636,0.0106522673740983,0.4929044544696808,0.01065226923674345,0.010652439668774605,0.010652253404259682,0.01065226085484028,0.010652289725840092,0.010652247816324234,0.3899200558662415,0.0106525057926774,0.010652266442775726,0.010652300901710987
text/160_(area= medicine)_(period= 2005-2010).txt,0.011880217120051384,0.01188022084534168,0.857437252998352,0.01188021432608366,0.011880235746502876,0.01188022084534168,0.011880217120051384,0.011880221776664257,0.011880221776664257,0.0118802385404706,0.01188022643327713,0.01188021432608366,0.011880241334438324
text/397_(area= immunology and microbiology;;medicine)_(period= 2011-2017).txt,0.008111506700515747,0.008109196089208126,0.2149578034877777,0.5438655018806458,0.008109487593173979,0.008109285496175291,0.008109433576464653,0.008109058253467083,0.008110076189041138,0.00810908619314432,0.160080686211586,0.008109094575047493,0.008109768852591516
"text/554_(area= biochemistry, genetics and molecular biology;;social sciences)_(period= 2011-2017).txt",0.010100360959768295,0.4642737209796906,0.4246312379837036,0.010099248960614204,0.010099990293383598,0.010099912993609905,0.010099399834871292,0.010099234990775585,0.010099311359226705,0.010099215433001518,0.010099341161549091,0.010099462233483791,0.010099527426064014
"text/293_(area= medicine;;nursing;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.009635146707296371,0.009635187685489656,0.4924521148204804,0.009635104797780514,0.0096352007240057,0.009635214693844318,0.00963511038571596,0.009635171853005886,0.009635214693844318,0.401561051607132,0.009635142050683498,0.009635111317038536,0.009635227732360365
text/269_(area= )_(period= 2005-2010).txt,0.012642101384699343,0.012642128393054008,0.4702258706092834,0.01264242921024561,0.01264220755547285,0.012642230838537216,0.3907100558280945,0.01264228019863367,0.012642115354537964,0.012642109766602516,0.012642215006053448,0.012642109766602516,0.012642133980989456
"text/556_(area= agricultural and biological sciences;;biochemistry, genetics and molecular biology;;medicine)_(period= 2011-2017).txt",0.00883842259645462,0.008837425149977205,0.6073904633522034,0.008837630040943623,0.008837081491947174,0.008837542496621609,0.2953958213329315,0.008838810957968235,0.008837040513753891,0.008837810717523098,0.00883788987994194,0.00883700978010893,0.008836962282657623
text/441_(area= social sciences)_(period= 2011-2017).txt,0.014253453351557257,0.4936526119709015,0.34955888986587524,0.014253453351557257,0.01425350084900856,0.014253533445298672,0.014253515750169752,0.014253447763621809,0.01425352692604065,0.014253467321395876,0.014253587462008001,0.014253471046686172,0.01425356138497591
text/413_(area= medicine;;nursing;;social sciences)_(period= 2011-2017).txt,0.011346128769218922,0.01134589593857527,0.3832661509513855,0.011346451938152313,0.011346188373863695,0.4919267892837525,0.011345922015607357,0.011345912702381613,0.01134603749960661,0.011345978826284409,0.011346297338604929,0.011345982551574707,0.011346254497766495
text/115_(area= medicine)_(period= 1998-2004).txt,0.009463304653763771,0.009463370777666569,0.5597885251045227,0.009463351219892502,0.009463354013860227,0.009463265538215635,0.009463331662118437,0.0094633586704731,0.00946354866027832,0.3361147344112396,0.009463319554924965,0.009463259018957615,0.009463327005505562
text/199_(area= nursing)_(period= 2005-2010).txt,0.01200541015714407,0.0120053356513381,0.4476009905338288,0.012005328200757505,0.012005298398435116,0.01200528908520937,0.012005288153886795,0.012005353346467018,0.012005447410047054,0.4203395843505859,0.012005344033241272,0.012005302123725414,0.01200601365417242
text/276_(area= )_(period= 2005-2010).txt,0.009566268883645536,0.009566338732838629,0.43140852451324463,0.009566275402903557,0.009566349908709526,0.009566331282258034,0.009566294960677624,0.009566306136548521,0.0095664756372571,0.009566624648869038,0.009566326625645159,0.4633614718914032,0.009566398337483406
"text/220_(area= biochemistry, genetics and molecular biology;;medicine;;neuroscience)_(period= 2005-2010).txt",0.008879936300218105,0.008879993110895157,0.4170901775360107,0.008880184032022953,0.008882313966751099,0.008880509063601494,0.00888003408908844,0.008881330490112305,0.008879996836185455,0.008880714885890484,0.4852232336997986,0.008880723267793655,0.008880840614438057
text/175_(area= environmental science;;social sciences)_(period= 2005-2010).txt,0.010414724238216877,0.0104232644662261,0.5859003663063049,0.010414819233119488,0.2995206117630005,0.010415494441986084,0.010414703749120235,0.010415366850793362,0.010417338460683823,0.010417223908007143,0.010415256954729557,0.010414748452603815,0.010416066274046898
"text/593_(area= immunology and microbiology;;medicine;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.009059914387762548,0.009060001000761986,0.8912801146507263,0.00906001590192318,0.009060033597052096,0.009059890173375608,0.009060024283826351,0.00905989110469818,0.009059898555278778,0.0090603269636631,0.009060028940439224,0.009059889242053032,0.00905991718173027
text/170_(area= medicine)_(period= 2005-2010).txt,0.011837749741971493,0.011837885715067388,0.4383718073368073,0.011837869882583618,0.011837784200906755,0.011838139034807682,0.3476937711238861,0.01183796301484108,0.011838039383292198,0.011837878264486791,0.09555457532405852,0.011838143691420557,0.011838381178677082
"text/419_(area= agricultural and biological sciences;;biochemistry, genetics and molecular biology)_(period= 2011-2017).txt",0.008360202424228191,0.008360168896615505,0.34344789385795593,0.008360341191291809,0.00836064200848341,0.008360187523067,0.008360400795936584,0.008360182866454123,0.00836028531193733,0.008360275998711586,0.008360272273421288,0.008360142819583416,0.5645889639854431
text/565_(area= medicine)_(period= 2011-2017).txt,0.011243214830756187,0.011243186891078949,0.2824355363845825,0.011243119835853577,0.011243264190852642,0.01124350540339947,0.011243203654885292,0.011243261396884918,0.01124339085072279,0.011243163608014584,0.593888521194458,0.011243117973208427,0.011243555694818495
text/196_(area= nursing)_(period= 2005-2010).txt,0.01620360091328621,0.016203608363866806,0.01620430499315262,0.016203595325350758,0.01620362512767315,0.01620360463857651,0.01620360463857651,0.016203634440898895,0.016203682869672775,0.01620364747941494,0.8055557608604431,0.016203593462705612,0.016203673556447033
"text/249_(area= biochemistry, genetics and molecular biology;;immunology and microbiology;;pharmacology, toxicology and pharmaceutics)_(period= 2005-2010).txt",0.008810284547507763,0.00881003588438034,0.6008639931678772,0.008810512721538544,0.008810390718281269,0.30222228169441223,0.008809998631477356,0.0088099529966712,0.008810159750282764,0.00881009828299284,0.008810252882540226,0.008810866624116898,0.008811145089566708
text/324_(area= medicine;;psychology)_(period= 2011-2017).txt,0.0070778988301754,0.007077844347804785,0.4742611050605774,0.007077945861965419,0.0070783416740596294,0.007078518159687519,0.0070778378285467625,0.00707926182076335,0.007078605238348246,0.00707861315459013,0.0070807551965117455,0.007078060880303383,0.4478752613067627
