doc,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
"text/562_(cit= 0)_(area= environmental science;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.007033274509012699,0.007033274509012699,0.007033274509012699,0.007033274509012699,0.007033274509012699,0.007033274509012699,0.007033274509012699,0.007033274509012699,0.007033274509012699,0.8523012399673462,0.007033274509012699,0.007033274974673986,0.007033274509012699,0.007033274509012699,0.007033274509012699,0.007033274509012699,0.007033274509012699,0.007033274509012699,0.007033274509012699,0.007033274509012699,0.007033274509012699,0.007033274509012699
text/480_(cit= 0)_(area= psychology;;social sciences)_(period= 2011-2017).txt,0.006646538618952036,0.7662349939346313,0.006646538618952036,0.006646538618952036,0.006646538618952036,0.006646538618952036,0.006646538618952036,0.1008341908454895,0.006646538618952036,0.006646538618952036,0.006646538618952036,0.006646538618952036,0.006646538618952036,0.006646538618952036,0.006646538618952036,0.006646539084613322,0.006646538618952036,0.006646538618952036,0.006646538618952036,0.006646538618952036,0.006646538618952036,0.006646538618952036
text/205_(cit= 0)_(area= medicine)_(period= 2005-2010).txt,0.006005966104567051,0.006005966104567051,0.006005966104567051,0.006005966104567051,0.006005966104567051,0.006005966104567051,0.006005966104567051,0.8738747239112854,0.006005966104567051,0.006005966104567051,0.006005966104567051,0.006005966104567051,0.006005966104567051,0.006005966104567051,0.006005966104567051,0.006005966104567051,0.006005966104567051,0.006005966104567051,0.006005966104567051,0.006005966104567051,0.006005966104567051,0.006005966104567051
"text/551_(cit= 1)_(area= biochemistry, genetics and molecular biology;;immunology and microbiology;;medicine)_(period= 2011-2017).txt",0.005736241117119789,0.005736241117119789,0.005736241117119789,0.005736241117119789,0.005736241117119789,0.005736241117119789,0.005736241117119789,0.3525761961936951,0.005736241117119789,0.005736241117119789,0.005736241117119789,0.005736241117119789,0.005736241117119789,0.005736241117119789,0.005736241117119789,0.005736241117119789,0.5326989889144897,0.005736241117119789,0.005736241117119789,0.005736241117119789,0.005736241117119789,0.005736241117119789
"text/558_(cit= 0)_(area= agricultural and biological sciences;;biochemistry, genetics and molecular biology;;medicine)_(period= 2011-2017).txt",0.008649971336126328,0.008649971336126328,0.008649971336126328,0.008649971336126328,0.008649971336126328,0.008649971336126328,0.008649971336126328,0.008649971336126328,0.008649971336126328,0.008649971336126328,0.818350613117218,0.008649971336126328,0.008649971336126328,0.008649971336126328,0.008649971336126328,0.008649971336126328,0.008649971336126328,0.008649971336126328,0.008649971336126328,0.008649971336126328,0.008649971336126328,0.008649971336126328
text/217_(cit= 1)_(area= nursing)_(period= 2005-2010).txt,0.007467146031558514,0.007467146031558514,0.007467146031558514,0.007467146031558514,0.007467146031558514,0.007467146031558514,0.007467146031558514,0.1248609572649002,0.007467146031558514,0.007467146031558514,0.007467146031558514,0.007467147428542374,0.725796103477478,0.007467146031558514,0.007467146031558514,0.007467146031558514,0.007467146031558514,0.007467146031558514,0.007467146031558514,0.007467146031558514,0.007467146031558514,0.007467146031558514
"text/554_(cit= 0)_(area= biochemistry, genetics and molecular biology;;social sciences)_(period= 2011-2017).txt",0.008080409839749336,0.008080409839749336,0.008080409839749336,0.8303114175796509,0.008080409839749336,0.008080409839749336,0.008080409839749336,0.008080409839749336,0.008080409839749336,0.008080409839749336,0.008080409839749336,0.008080409839749336,0.008080409839749336,0.008080409839749336,0.008080409839749336,0.008080409839749336,0.008080409839749336,0.008080409839749336,0.008080409839749336,0.008080409839749336,0.008080409839749336,0.008080409839749336
"text/493_(cit= 1)_(area= biochemistry, genetics and molecular biology;;medicine)_(period= 2011-2017).txt",0.007574229501187801,0.007574229501187801,0.007574229501187801,0.007574229501187801,0.007574229501187801,0.007574229501187801,0.007574229501187801,0.007574229501187801,0.007574229501187801,0.007574229501187801,0.007574229501187801,0.8409411907196045,0.007574229501187801,0.007574229501187801,0.007574229501187801,0.007574229501187801,0.007574229501187801,0.007574229501187801,0.007574229501187801,0.007574229501187801,0.007574229501187801,0.007574229501187801
text/88_(cit= 3)_(area= medicine)_(period= 1998-2004).txt,0.005437253508716822,0.005437253508716822,0.005437253508716822,0.005437253508716822,0.005437253508716822,0.005437253508716822,0.005437253508716822,0.3431496322154999,0.24913887679576874,0.005437253508716822,0.005437253508716822,0.3044036328792572,0.005437253508716822,0.005437253508716822,0.005437253508716822,0.005437253508716822,0.005437253508716822,0.005437253508716822,0.005437253508716822,0.005437253508716822,0.005437253508716822,0.005437253508716822
text/430_(cit= 1)_(area= nursing)_(period= 2011-2017).txt,0.006979277357459068,0.006979277357459068,0.006979277357459068,0.006979277357459068,0.006979277357459068,0.006979277357459068,0.006979277357459068,0.20348024368286133,0.006979277357459068,0.006979277357459068,0.006979277357459068,0.006979277357459068,0.006979277357459068,0.6569342017173767,0.006979277357459068,0.006979277357459068,0.006979277357459068,0.006979277357459068,0.006979277357459068,0.006979277357459068,0.006979277357459068,0.006979277357459068
text/390_(cit= 0)_(area= medicine;;nursing)_(period= 2011-2017).txt,0.007475356571376324,0.007475356571376324,0.007475356571376324,0.007475356571376324,0.007475356571376324,0.007475356571376324,0.007475356571376324,0.13024204969406128,0.007475356571376324,0.007475356571376324,0.007475356571376324,0.007475356571376324,0.007475356571376324,0.007475356571376324,0.007475356571376324,0.007475356571376324,0.007475359831005334,0.007475356571376324,0.7202508449554443,0.007475356571376324,0.007475356571376324,0.007475356571376324
text/168_(cit= 0)_(area= medicine)_(period= 2005-2010).txt,0.007874779403209686,0.007874779403209686,0.007874779403209686,0.007874779403209686,0.007874779403209686,0.007874779403209686,0.007874779403209686,0.007874779403209686,0.007874779403209686,0.007874779403209686,0.007874779403209686,0.007874779403209686,0.8346296548843384,0.007874779403209686,0.007874779403209686,0.007874779403209686,0.007874779403209686,0.007874779403209686,0.007874779403209686,0.007874779403209686,0.007874779403209686,0.007874779403209686
text/609_(cit= 0)_(area= )_(period= 2011-2017).txt,0.007936565205454826,0.007936565205454826,0.007936565205454826,0.007936565205454826,0.007936565205454826,0.007936565205454826,0.007936565205454826,0.007936566136777401,0.007936565205454826,0.007936565205454826,0.007936565205454826,0.007936565205454826,0.007936565205454826,0.007936565205454826,0.007936565205454826,0.007936565205454826,0.007936565205454826,0.007936565205454826,0.007936565205454826,0.007936565205454826,0.007936565205454826,0.8333321213722229
text/282_(cit= 0)_(area= medicine)_(period= 2011-2017).txt,0.008141820318996906,0.008141820318996906,0.008141820318996906,0.008141820318996906,0.008141820318996906,0.008141820318996906,0.008141820318996906,0.17118103802204132,0.008141820318996906,0.008141820318996906,0.008141820318996906,0.008141820318996906,0.008141820318996906,0.008141820318996906,0.008141820318996906,0.008141820318996906,0.008141820318996906,0.008141820318996906,0.008141820318996906,0.008141820318996906,0.6659825444221497,0.008141820318996906
text/533_(cit= 0)_(area= immunology and microbiology;;medicine)_(period= 2011-2017).txt,0.006192974746227264,0.006192974746227264,0.006192974746227264,0.1661488115787506,0.006192974746227264,0.3710693120956421,0.006192974746227264,0.006192975211888553,0.006192974746227264,0.006192974746227264,0.006192974746227264,0.006192975211888553,0.006192974746227264,0.006192974746227264,0.006192974746227264,0.006192974746227264,0.006192975211888553,0.3451153635978699,0.006192974746227264,0.006192974746227264,0.006192974746227264,0.006192974746227264
text/194_(cit= 1)_(area= arts and humanities;;psychology;;social sciences)_(period= 2005-2010).txt,0.006974947173148394,0.006974947173148394,0.006974947173148394,0.006974947173148394,0.006974947173148394,0.006974947173148394,0.006974947173148394,0.006974947173148394,0.006974947173148394,0.006974947173148394,0.006974947173148394,0.006974947173148394,0.006974947173148394,0.006974947173148394,0.006974947173148394,0.006974947173148394,0.006974947173148394,0.006974947173148394,0.006974947173148394,0.006974947173148394,0.8535261154174805,0.006974947173148394
text/128_(cit= 0)_(area= )_(period= 1998-2004).txt,0.007485301233828069,0.007485301233828069,0.007485301233828069,0.007485301233828069,0.007485301233828069,0.007485301233828069,0.007485301233828069,0.007485301233828069,0.007485301233828069,0.007485301233828069,0.007485301233828069,0.007485301233828069,0.007485301233828069,0.007485301233828069,0.007485301233828069,0.007485301233828069,0.007485301233828069,0.8428086638450623,0.007485301233828069,0.007485301233828069,0.007485301233828069,0.007485301233828069
text/299_(cit= 0)_(area= medicine)_(period= 2011-2017).txt,0.007262258790433406,0.007262258790433406,0.007262258790433406,0.007262258790433406,0.007262258790433406,0.007262258790433406,0.007262258790433406,0.007262258790433406,0.007262258790433406,0.007262258790433406,0.007262258790433406,0.3869679868221283,0.007262258790433406,0.007262258790433406,0.007262258790433406,0.007262258790433406,0.007262258790433406,0.007262258790433406,0.007262258790433406,0.4677868783473969,0.007262258790433406,0.007262258790433406
text/523_(cit= 1)_(area= nursing)_(period= 2011-2017).txt,0.00887297373265028,0.00887297373265028,0.00887297373265028,0.00887297373265028,0.00887297373265028,0.00887297373265028,0.00887297373265028,0.8136675357818604,0.00887297373265028,0.00887297373265028,0.00887297373265028,0.00887297373265028,0.00887297373265028,0.00887297373265028,0.00887297373265028,0.00887297373265028,0.00887297373265028,0.00887297373265028,0.00887297373265028,0.00887297373265028,0.00887297373265028,0.00887297373265028
"text/474_(cit= 0)_(area= business, management and accounting;;medicine;;nursing;;social sciences)_(period= 2011-2017).txt",0.007213003467768432,0.007213003467768432,0.007213003467768432,0.007213003467768432,0.007213003467768432,0.007213003467768432,0.007213003467768432,0.007213003467768432,0.007213003467768432,0.007213003467768432,0.007213003467768432,0.8485268950462341,0.007213003467768432,0.0072130043990910045,0.007213003467768432,0.0072130043990910045,0.007213003467768432,0.007213003467768432,0.007213003467768432,0.007213003467768432,0.007213003467768432,0.007213003467768432
text/425_(cit= 0)_(area= nursing)_(period= 2011-2017).txt,0.008374372497200966,0.008374372497200966,0.008374372497200966,0.008374372497200966,0.008374372497200966,0.07491015642881392,0.008374372497200966,0.33334192633628845,0.008374372497200966,0.008374372497200966,0.008374372497200966,0.4326348304748535,0.008374372497200966,0.008374372497200966,0.008374372497200966,0.008374372497200966,0.008374372497200966,0.008374372497200966,0.008374372497200966,0.008374372497200966,0.008374372497200966,0.008374372497200966
"text/293_(cit= 0)_(area= medicine;;nursing;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.006437770090997219,0.8648068308830261,0.006437770090997219,0.006437770090997219,0.006437770090997219,0.006437770090997219,0.006437770090997219,0.006437770090997219,0.006437770090997219,0.006437770090997219,0.006437770090997219,0.006437770556658506,0.006437770090997219,0.006437770556658506,0.006437770090997219,0.006437770090997219,0.006437770090997219,0.006437770090997219,0.006437770090997219,0.006437770090997219,0.006437770090997219,0.006437770090997219
text/321_(cit= 0)_(area= medicine)_(period= 2011-2017).txt,0.0065543921664357185,0.0065543921664357185,0.0065543921664357185,0.17385046184062958,0.0065543921664357185,0.0065543921664357185,0.0065543921664357185,0.4611206352710724,0.0065543921664357185,0.0065543921664357185,0.0065543921664357185,0.2404954582452774,0.0065543921664357185,0.0065543921664357185,0.0065543921664357185,0.0065543921664357185,0.0065543921664357185,0.0065543921664357185,0.0065543921664357185,0.0065543921664357185,0.0065543921664357185,0.0065543921664357185
"text/120_(cit= 8)_(area= biochemistry, genetics and molecular biology;;medicine)_(period= 1998-2004).txt",0.007522973231971264,0.007522973231971264,0.007522973231971264,0.007522973231971264,0.8420175313949585,0.007522973231971264,0.007522973231971264,0.007522973231971264,0.007522973231971264,0.007522973231971264,0.007522973231971264,0.007522973231971264,0.007522973231971264,0.007522973231971264,0.007522973231971264,0.007522973231971264,0.007522973231971264,0.007522974163293838,0.007522973231971264,0.007522973231971264,0.007522973231971264,0.007522973231971264
text/184_(cit= 1)_(area= nursing)_(period= 2005-2010).txt,0.00885720457881689,0.00885720457881689,0.00885720457881689,0.00885720457881689,0.00885720457881689,0.00885720457881689,0.00885720457881689,0.00885720457881689,0.8139986991882324,0.00885720457881689,0.00885720457881689,0.00885720457881689,0.00885720457881689,0.00885720457881689,0.00885720457881689,0.00885720457881689,0.00885720457881689,0.00885720457881689,0.00885720457881689,0.00885720457881689,0.00885720457881689,0.00885720457881689
text/82_(cit= 0)_(area= medicine)_(period= 1998-2004).txt,0.00769556500017643,0.00769556500017643,0.00769556500017643,0.00769556500017643,0.00769556500017643,0.00769556500017643,0.00769556500017643,0.8383931517601013,0.00769556500017643,0.00769556500017643,0.00769556500017643,0.00769556500017643,0.00769556500017643,0.00769556500017643,0.00769556500017643,0.00769556500017643,0.00769556500017643,0.00769556500017643,0.00769556500017643,0.00769556500017643,0.00769556500017643,0.00769556500017643
text/178_(cit= 2)_(area= medicine)_(period= 2005-2010).txt,0.007511287927627563,0.007511292118579148,0.007511289790272713,0.007511287461966276,0.007511287461966276,0.007511289324611425,0.007511288393288852,0.007511293049901724,0.007511291187256575,0.007511289790272713,0.007511289324611425,0.007511287927627563,0.007511288393288852,0.007511287927627563,0.007511287461966276,0.007511290255934,0.1390673965215683,0.007511288393288852,0.007511289324611425,0.007511287461966276,0.7107067704200745,0.007511289790272713
text/334_(cit= 0)_(area= multidisciplinary)_(period= 2011-2017).txt,0.00662602949887514,0.00662602949887514,0.00662602949887514,0.00662602949887514,0.00662602949887514,0.00662602949887514,0.00662602949887514,0.00662602949887514,0.00662602949887514,0.00662602949887514,0.00662602949887514,0.860853374004364,0.00662602949887514,0.00662602949887514,0.00662602949887514,0.00662602949887514,0.00662602949887514,0.00662602949887514,0.00662602949887514,0.00662602949887514,0.00662602949887514,0.00662602949887514
text/115_(cit= 2)_(area= medicine)_(period= 1998-2004).txt,0.009530323557555677,0.009530323557555677,0.7998632192611694,0.009530323557555677,0.009530323557555677,0.009530323557555677,0.009530323557555677,0.009530323557555677,0.009530323557555677,0.009530323557555677,0.009530323557555677,0.009530323557555677,0.009530323557555677,0.009530323557555677,0.009530323557555677,0.009530323557555677,0.009530323557555677,0.009530323557555677,0.009530323557555677,0.009530323557555677,0.009530323557555677,0.009530323557555677
text/449_(cit= 0)_(area= social sciences)_(period= 2011-2017).txt,0.006307166535407305,0.006307166535407305,0.006307166535407305,0.006307166535407305,0.006307166535407305,0.006307166535407305,0.006307166535407305,0.006307166535407305,0.006307166535407305,0.006307166535407305,0.006307166535407305,0.006307166535407305,0.006307166535407305,0.006307166535407305,0.006307166535407305,0.006307166535407305,0.006307166535407305,0.006307166535407305,0.006307166535407305,0.006307166535407305,0.006307166535407305,0.867549479007721
text/46_(cit= 0)_(area= medicine)_(period= 1998-2004).txt,0.00792735256254673,0.00792735256254673,0.00792735256254673,0.00792735256254673,0.00792735256254673,0.00792735256254673,0.00792735256254673,0.00792735256254673,0.00792735256254673,0.00792735256254673,0.00792735256254673,0.8335255980491638,0.00792735256254673,0.00792735256254673,0.00792735256254673,0.00792735256254673,0.00792735256254673,0.00792735256254673,0.00792735256254673,0.00792735256254673,0.00792735256254673,0.00792735256254673
text/24_(cit= 0)_(area= immunology and microbiology)_(period= 1998-2004).txt,0.00620537530630827,0.006205374840646982,0.006205374840646982,0.006205374840646982,0.006205374840646982,0.006205374840646982,0.006205374840646982,0.669131338596344,0.006205374840646982,0.006205374840646982,0.006205374840646982,0.006205374840646982,0.2067611664533615,0.006205374840646982,0.006205374840646982,0.006205374840646982,0.006205374840646982,0.006205374840646982,0.006205374840646982,0.006205374840646982,0.006205374840646982,0.006205374840646982
text/312_(cit= 0)_(area= medicine)_(period= 2011-2017).txt,0.008185305632650852,0.008185305632650852,0.008185305632650852,0.008185305632650852,0.008185305632650852,0.008185305632650852,0.008185305632650852,0.008185305632650852,0.008185305632650852,0.008185305632650852,0.008185305632650852,0.008185305632650852,0.008185305632650852,0.008185305632650852,0.008185305632650852,0.008185305632650852,0.8281086087226868,0.008185305632650852,0.008185305632650852,0.008185305632650852,0.008185305632650852,0.008185305632650852
text/538_(cit= 0)_(area= )_(period= 2011-2017).txt,0.006119064521044493,0.006119064521044493,0.006119064521044493,0.006119064521044493,0.5319948792457581,0.006119064521044493,0.006119064521044493,0.34562385082244873,0.006119064521044493,0.006119064521044493,0.006119064521044493,0.006119064521044493,0.006119064521044493,0.006119064521044493,0.006119064521044493,0.006119064521044493,0.006119064521044493,0.006119064521044493,0.006119064521044493,0.006119064521044493,0.006119064521044493,0.006119064521044493
text/8_(cit= 7)_(area= medicine)_(period= 1998-2004).txt,0.010176880285143852,0.5352650880813599,0.010176880285143852,0.010176880285143852,0.010176880285143852,0.010176880285143852,0.010176880285143852,0.010176880285143852,0.010176880285143852,0.010176880285143852,0.010176880285143852,0.010176880285143852,0.010176880285143852,0.010176880285143852,0.010176880285143852,0.010176880285143852,0.2611973285675049,0.010176880285143852,0.010176880285143852,0.010176880285143852,0.010176880285143852,0.010176880285143852
text/20_(cit= 0)_(area= computer science;;earth and planetary sciences;;engineering)_(period= 1998-2004).txt,0.006122646853327751,0.006122646853327751,0.006122646853327751,0.006122646853327751,0.006122646853327751,0.006122646853327751,0.006122646853327751,0.09215462952852248,0.006122646853327751,0.006122646853327751,0.006122646853327751,0.006122646853327751,0.006122646853327751,0.006122646853327751,0.006122646853327751,0.006122646853327751,0.006122646853327751,0.7853924632072449,0.006122646853327751,0.006122646853327751,0.006122646853327751,0.006122646853327751
text/350_(cit= 2)_(area= medicine)_(period= 2011-2017).txt,0.01111540663987398,0.01111540663987398,0.01111540663987398,0.01111540663987398,0.01111540663987398,0.01111540663987398,0.01111540663987398,0.011115409433841705,0.01111540663987398,0.01111540663987398,0.01111540663987398,0.01111540663987398,0.7665764093399048,0.01111541222780943,0.01111540663987398,0.01111540663987398,0.01111540663987398,0.01111540663987398,0.01111540663987398,0.01111540663987398,0.01111540663987398,0.01111540663987398
"text/387_(cit= 0)_(area= immunology and microbiology;;medicine;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.009183222427964209,0.009183222427964209,0.009183222427964209,0.009183222427964209,0.009183222427964209,0.009183222427964209,0.009183222427964209,0.009183222427964209,0.009183222427964209,0.009183222427964209,0.009183222427964209,0.009183222427964209,0.8071523904800415,0.009183222427964209,0.009183222427964209,0.009183222427964209,0.009183222427964209,0.009183222427964209,0.009183222427964209,0.009183222427964209,0.009183222427964209,0.009183222427964209
text/547_(cit= 0)_(area= medicine;;nursing)_(period= 2011-2017).txt,0.008949394337832928,0.008949394337832928,0.008949394337832928,0.008949394337832928,0.008949394337832928,0.008949394337832928,0.008949394337832928,0.008949394337832928,0.008949394337832928,0.008949394337832928,0.008949394337832928,0.8120627403259277,0.008949394337832928,0.008949394337832928,0.008949394337832928,0.008949394337832928,0.008949394337832928,0.008949394337832928,0.008949394337832928,0.008949394337832928,0.008949394337832928,0.008949394337832928
text/285_(cit= 0)_(area= medicine)_(period= 2011-2017).txt,0.006147222127765417,0.2047614306211472,0.3572309613227844,0.006147222127765417,0.006147222127765417,0.006147222127765417,0.006147222127765417,0.006147222127765417,0.006147222127765417,0.006147222127765417,0.006147222127765417,0.006147222127765417,0.006147222127765417,0.006147222127765417,0.006147222127765417,0.006147222127765417,0.006147222127765417,0.2076808363199234,0.006147222127765417,0.006147222127765417,0.006147222127765417,0.11967672407627104
"text/305_(cit= 0)_(area= medicine;;nursing;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.7912968397140503,0.009938248433172705,0.009938248433172705,0.009938248433172705,0.009938248433172705,0.009938248433172705,0.009938248433172705,0.009938248433172705,0.009938248433172705,0.009938248433172705,0.009938248433172705,0.009938248433172705,0.009938248433172705,0.009938248433172705,0.009938248433172705,0.009938248433172705,0.009938248433172705,0.009938248433172705,0.009938248433172705,0.009938248433172705,0.009938248433172705,0.009938248433172705
text/456_(cit= 0)_(area= psychology)_(period= 2011-2017).txt,0.4581100344657898,0.006245040334761143,0.006245040334761143,0.006245040334761143,0.006245040334761143,0.006245040334761143,0.006245040334761143,0.006245040334761143,0.006245040334761143,0.006245040334761143,0.00624504080042243,0.18482469022274015,0.006245040334761143,0.006245040334761143,0.006245040334761143,0.006245040334761143,0.006245040334761143,0.23840950429439545,0.006245040334761143,0.006245040334761143,0.006245040334761143,0.006245040334761143
"text/594_(cit= 0)_(area= immunology and microbiology;;medicine;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.006500531453639269,0.006500531453639269,0.006500531453639269,0.006500531453639269,0.006500531453639269,0.006500531453639269,0.006500531453639269,0.006500531453639269,0.006500531453639269,0.006500531453639269,0.006500531453639269,0.006500531453639269,0.006500531453639269,0.006500531453639269,0.006500531453639269,0.477755457162857,0.006500531453639269,0.3922339379787445,0.006500531453639269,0.006500531453639269,0.006500531453639269,0.006500531453639269
text/72_(cit= 0)_(area= medicine)_(period= 1998-2004).txt,0.008480456657707691,0.008480456657707691,0.008480456657707691,0.008480456657707691,0.008480456657707691,0.008480456657707691,0.008480456657707691,0.8219104409217834,0.008480456657707691,0.008480456657707691,0.008480456657707691,0.008480456657707691,0.008480456657707691,0.008480456657707691,0.008480456657707691,0.008480456657707691,0.00848045852035284,0.008480456657707691,0.008480456657707691,0.008480456657707691,0.008480456657707691,0.008480456657707691
text/69_(cit= 0)_(area= medicine)_(period= 1998-2004).txt,0.0076417275704443455,0.0076417275704443455,0.0076417275704443455,0.0076417275704443455,0.0076417275704443455,0.0076417275704443455,0.0076417275704443455,0.0076417275704443455,0.007641728036105633,0.0076417275704443455,0.0076417275704443455,0.8395237326622009,0.0076417275704443455,0.0076417275704443455,0.0076417275704443455,0.0076417275704443455,0.0076417275704443455,0.0076417275704443455,0.0076417275704443455,0.0076417275704443455,0.0076417275704443455,0.0076417275704443455
text/467_(cit= 0)_(area= medicine;;social sciences)_(period= 2011-2017).txt,0.008021855726838112,0.008021855726838112,0.6920365691184998,0.008021855726838112,0.008021855726838112,0.008021855726838112,0.008021855726838112,0.008021855726838112,0.008021855726838112,0.008021855726838112,0.008021855726838112,0.14752629399299622,0.008021855726838112,0.008021855726838112,0.008021855726838112,0.008021855726838112,0.008021855726838112,0.008021856658160686,0.008021855726838112,0.008021855726838112,0.008021855726838112,0.008021855726838112
"text/419_(cit= 1)_(area= agricultural and biological sciences;;biochemistry, genetics and molecular biology)_(period= 2011-2017).txt",0.006788843311369419,0.006788843311369419,0.006788843311369419,0.006788843311369419,0.006788843311369419,0.006788843311369419,0.006788843311369419,0.006788843311369419,0.006788843311369419,0.006788843311369419,0.006788843311369419,0.006788843311369419,0.006788843311369419,0.006788843311369419,0.006788843311369419,0.006788843311369419,0.8574342727661133,0.006788843311369419,0.006788843311369419,0.006788843311369419,0.006788843311369419,0.006788843311369419
text/264_(cit= 0)_(area= medicine)_(period= 2005-2010).txt,0.00882810913026333,0.814609706401825,0.00882810913026333,0.00882810913026333,0.00882810913026333,0.00882810913026333,0.00882810913026333,0.00882810913026333,0.00882810913026333,0.00882810913026333,0.00882810913026333,0.008828110061585903,0.00882810913026333,0.00882810913026333,0.00882810913026333,0.00882810913026333,0.00882810913026333,0.00882810913026333,0.00882810913026333,0.00882810913026333,0.00882810913026333,0.00882810913026333
text/85_(cit= 0)_(area= medicine)_(period= 1998-2004).txt,0.008279111236333847,0.008279111236333847,0.008279111236333847,0.008279111236333847,0.008279111236333847,0.008279111236333847,0.008279111236333847,0.008279113098978995,0.008279111236333847,0.008279111236333847,0.008279111236333847,0.008279112167656422,0.008279111236333847,0.008279111236333847,0.008279111236333847,0.008279111236333847,0.8261386752128601,0.008279111236333847,0.008279111236333847,0.008279111236333847,0.008279111236333847,0.008279111236333847
text/84_(cit= 1)_(area= medicine)_(period= 1998-2004).txt,0.006904072593897581,0.006904072593897581,0.006904072593897581,0.006904072593897581,0.006904072593897581,0.006904072593897581,0.006904072593897581,0.006904072593897581,0.8550145030021667,0.006904072593897581,0.006904072593897581,0.006904072593897581,0.006904072593897581,0.006904072593897581,0.006904072593897581,0.006904072593897581,0.006904072593897581,0.006904072593897581,0.006904072593897581,0.006904072593897581,0.006904072593897581,0.006904072593897581
text/65_(cit= 0)_(area= medicine;;neuroscience;;nursing)_(period= 1998-2004).txt,0.0072289896197617045,0.0072289896197617045,0.0072289896197617045,0.0072289896197617045,0.0072289896197617045,0.6563971638679504,0.0072289896197617045,0.1990230232477188,0.0072289896197617045,0.0072289896197617045,0.0072289896197617045,0.0072289896197617045,0.0072289896197617045,0.0072289896197617045,0.0072289896197617045,0.0072289896197617045,0.0072289896197617045,0.0072289896197617045,0.0072289896197617045,0.0072289896197617045,0.0072289896197617045,0.0072289896197617045
text/36_(cit= 3)_(area= medicine)_(period= 1998-2004).txt,0.007341396994888782,0.007341396994888782,0.007341396994888782,0.007341396994888782,0.007341396994888782,0.007341396994888782,0.007341396994888782,0.5288410186767578,0.007341396994888782,0.007341396994888782,0.007341396994888782,0.007341396994888782,0.007341396994888782,0.007341396994888782,0.007341396994888782,0.007341396994888782,0.007341396994888782,0.007341396994888782,0.007341396994888782,0.007341396994888782,0.3243310749530792,0.007341396994888782
text/472_(cit= 0)_(area= medicine)_(period= 2011-2017).txt,0.009236054494976996,0.009236054494976996,0.009236054494976996,0.009236054494976996,0.009236054494976996,0.8060428500175476,0.009236054494976996,0.009236054494976996,0.009236054494976996,0.009236054494976996,0.009236054494976996,0.009236054494976996,0.009236054494976996,0.009236054494976996,0.009236054494976996,0.009236054494976996,0.009236054494976996,0.009236054494976996,0.009236054494976996,0.009236054494976996,0.009236054494976996,0.009236054494976996
text/515_(cit= 0)_(area= medicine)_(period= 2011-2017).txt,0.007458209060132502,0.007458209060132502,0.007458209060132502,0.007458209060132502,0.007458209060132502,0.007458209060132502,0.007458209060132502,0.007458209060132502,0.007458209060132502,0.007458209060132502,0.007458209060132502,0.007458209060132502,0.007458209060132502,0.007458209060132502,0.007458209060132502,0.007458209060132502,0.007458209060132502,0.007458209060132502,0.007458209060132502,0.007458209060132502,0.007458209060132502,0.8433775901794434
"text/51_(cit= 3)_(area= arts and humanities;;biochemistry, genetics and molecular biology;;engineering;;social sciences)_(period= 1998-2004).txt",0.006980371195822954,0.006980371195822954,0.006980371195822954,0.006980371195822954,0.006980371195822954,0.006980371195822954,0.006980371195822954,0.006980371195822954,0.006980371195822954,0.006980371195822954,0.006980371195822954,0.006980371195822954,0.006980371195822954,0.006980371195822954,0.006980371195822954,0.006980371195822954,0.006980371195822954,0.006980371195822954,0.006980371195822954,0.006980371195822954,0.006980371195822954,0.8534122109413147
text/1_(cit= 0)_(area= medicine;;nursing)_(period= 1998-2004).txt,0.007932416163384914,0.007932416163384914,0.007932416163384914,0.007932416163384914,0.007932416163384914,0.007932416163384914,0.007932416163384914,0.007932419888675213,0.007932416163384914,0.007932416163384914,0.007932416163384914,0.8334192633628845,0.007932416163384914,0.007932416163384914,0.007932416163384914,0.007932416163384914,0.007932416163384914,0.007932416163384914,0.007932416163384914,0.007932416163384914,0.007932416163384914,0.007932416163384914
"text/591_(cit= 0)_(area= immunology and microbiology;;medicine;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.011165319010615349,0.011165319010615349,0.011165319010615349,0.011165319010615349,0.011165319010615349,0.011165319010615349,0.011165319010615349,0.011165319010615349,0.011165319010615349,0.011165319010615349,0.011165319010615349,0.011165319010615349,0.011165319010615349,0.011165319010615349,0.011165319010615349,0.011165319010615349,0.011165319010615349,0.7655283212661743,0.011165319010615349,0.011165319010615349,0.011165319010615349,0.011165319010615349
text/255_(cit= 0)_(area= medicine;;nursing)_(period= 2005-2010).txt,0.005893533118069172,0.005893533118069172,0.005893533118069172,0.005893533118069172,0.005893533118069172,0.005893533118069172,0.005893533118069172,0.005893533118069172,0.4007250666618347,0.005893533118069172,0.005893533118069172,0.005893533118069172,0.005893533118069172,0.005893533118069172,0.005893533118069172,0.005893533118069172,0.27269288897514343,0.005893533118069172,0.005893533118069172,0.005893533118069172,0.16468851268291473,0.05580995604395866
